title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
PRZ Moulsree Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),11051.0,11051.0,5848.0,http://www.flipkart.com/prz-moulsree-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmfffd5ccmuzcqs?pid=ATTFFYP8E52AYRDX,PRZ,true,true,,47,52.0
Arochem Romeo Mahek Ae Kasturi Combo Floral Attar(Amber),699.0,699.0,265.0,http://www.flipkart.com/arochem-romeo-mahek-ae-kasturi-combo-floral-attar/p/itmendfawfeynzvh?pid=ATTENDFABDWTFNGX,Arochem,true,true,,72,50.0
Arochem Aro Cigar Aro Magnet Lovender Combo Floral Attar(Floral),999.0,999.0,343.0,http://www.flipkart.com/arochem-aro-cigar-magnet-lovender-combo-floral-attar/p/itmendd5zz7abgcw?pid=ATTENDD3ECKPG4BN,Arochem,true,true,,68,50.0
Imago Sandalwood ff Floral Attar(Sandalwood),899.0,899.0,540.0,http://www.flipkart.com/imago-sandalwood-ff-floral-attar/p/itmeqwy6ryqg2zqw?pid=ATTEQWY6AASP8NJK,Imago,true,true,,47,58.0
Arochem FRGATARO224C Floral Attar(Amber),395.0,395.0,304.0,http://www.flipkart.com/arochem-frgataro224c-floral-attar/p/itmf8kzh8uvnqhbv?pid=ATTF8KZHYJ9HTXQN,Arochem,true,true,,65,60.0
Arochem Etena Long Lasting Pocket Perfume. Floral Attar(Blue Lotus),395.0,395.0,304.0,http://www.flipkart.com/arochem-etena-long-lasting-pocket-perfume-floral-attar/p/itmet7erzeemjfmj?pid=ATTET7ERRPUD2C9X,Arochem,true,true,,62,50.0
Kamrut absolute FLORAL Floral Attar(Floral),222.0,222.0,222.0,http://www.flipkart.com/kamrut-absolute-floral-attar/p/itmf4syq55r8xdrk?pid=ATTF4SYQDDYHTRRG,Kamrut,true,true,,0,65.0
Al Nuaim Double Apply Floral Attar(Musk),199.0,199.0,170.0,http://www.flipkart.com/al-nuaim-double-apply-floral-attar/p/itmf76skbyhx9tfs?pid=ATTF76SJHH4867ZH,Al Nuaim,true,true,,47,55.0
RimZim BLACK LONDON Floral Attar(Fruity),150.0,150.0,120.0,http://www.flipkart.com/rimzim-black-london-floral-attar/p/itmf3tfnhjpadbs2?pid=ATTF3Z9ZGWCNZTFD,RimZim,true,true,,20,65.0
Arochem Aro Magnet Mahek Ae Kasturi Combo Floral Attar(Floral),699.0,699.0,245.0,http://www.flipkart.com/arochem-aro-magnet-mahek-ae-kasturi-combo-floral-attar/p/itmendffvyyn6uxr?pid=ATTENDFFK4CS9J6S,Arochem,true,true,,69,50.0
Almas Aseel Herbal Attar(Musk Arabia),695.0,695.0,105.0,http://www.flipkart.com/almas-aseel-herbal-attar/p/itmegdvbsgkn3x3q?pid=ATTEGDVBR46VQBDU,Almas,true,true,,83,30.0
Al Nuaim Sidhra Floral Attar(Floral),199.0,199.0,179.0,http://www.flipkart.com/al-nuaim-sidhra-floral-attar/p/itmeg7hygvqhkeyv?pid=ATTEG7HYQUFXGBPG,Al Nuaim,true,true,,42,50.0
Arochem NAWAB SAHAB Herbal Attar(Musk Arabia),499.0,499.0,175.0,http://www.flipkart.com/arochem-nawab-sahab-herbal-attar/p/itme9ghpernhzwum?pid=ATTE9GHPSAGYHYZH,Arochem,true,true,,75,40.0
Almas White Musk Pocket Perfume. Floral Attar(Oud (agarwood)),699.0,699.0,220.0,http://www.flipkart.com/almas-white-musk-pocket-perfume-floral-attar/p/itmet7er9txfc2xz?pid=ATTET7ERYFUHV8FU,Almas,true,true,,68,65.0
Arochem Romeo Night in london Real rose Ruh khus Combo Floral Attar(Amber),1063.0,1063.0,500.0,http://www.flipkart.com/arochem-romeo-night-london-real-rose-ruh-khus-combo-floral-attar/p/itmejgfzzssy8dph?pid=ATTEJGFZEWYTGHZM,Arochem,true,true,,60,50.0
EMIRATES Romance Blue Floral Attar LONG LASTING PACK OF 2 PC Floral Attar(Floral),499.0,499.0,248.0,http://www.flipkart.com/emirates-romance-blue-floral-attar-long-lasting-pack-2-pc/p/itmf4wdzr4nge7yv?pid=ATTF4WDZNHS65TGJ,EMIRATES,true,true,,58,55.0
Almas ARABIAN OUD ATTAR 8 ML Herbal Attar(Oud (agarwood)),999.0,999.0,799.0,http://www.flipkart.com/almas-arabian-oud-attar-8-ml-herbal/p/itmf7syfzhbmejm5?pid=ATTF7SYFZMTRMRHG,Almas,true,true,,64,0.0
Arochem Sukhad Ruh Khus Sufiyaana Sweet love Combo Floral Attar(Sandalwood),1150.0,1150.0,565.0,http://www.flipkart.com/arochem-sukhad-ruh-khus-sufiyaana-sweet-love-combo-floral-attar/p/itmejgfzxzze8htg?pid=ATTEJGFZZNZ6DVA6,Arochem,true,true,,57,50.0
Arochem Deewan ae khas Ethena Kala Bhoot Combo Floral Attar(Floral),999.0,999.0,340.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-kala-bhoot-combo-floral-attar/p/itmejh8h6h2yswsy?pid=ATTEJH8HJBGE3QZB,Arochem,true,true,,67,50.0
Arochem Ice blue king oudh Aura Aura Combo Floral Attar(Musk),899.0,899.0,400.0,http://www.flipkart.com/arochem-ice-blue-king-oudh-aura-combo-floral-attar/p/itmejh8hhufjdvhh?pid=ATTEJH8HYTGP8PTK,Arochem,true,true,,63,50.0
Arochem king ous1 Floral Attar(Sandalwood),299.0,299.0,199.0,http://www.flipkart.com/arochem-king-ous1-floral-attar/p/itmejg33hvfbkc4x?pid=ATTEJG33JE7GBE5H,Arochem,true,true,,56,50.0
sun fragrances Ruh-E-Gulab Attar and Aseel Floral Attar(Rose),499.0,499.0,475.0,http://www.flipkart.com/sun-fragrances-ruh-e-gulab-attar-aseel-floral/p/itmf6ymnuerzczw5?pid=ATTF6YMNMCHKYKJN,sun fragrances,true,true,,4,65.0
Arochem Amber ae hyatt Black Jack Combo Floral Attar(Floral),699.0,699.0,225.0,http://www.flipkart.com/arochem-amber-ae-hyatt-black-jack-combo-floral-attar/p/itmend9qq9ganwrx?pid=ATTEND9ZQNKNXGJW,Arochem,true,true,,70,52.0
PRZ Jasmine Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),10788.0,10788.0,5848.0,http://www.flipkart.com/prz-jasmine-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmfffesjgu7dghg?pid=ATTFFYRZTFWMSYEM,PRZ,true,true,,45,52.0
Arochem Nawab saheb Night in london Kala Bhoot Combo Floral Attar(Rose),999.0,999.0,340.0,http://www.flipkart.com/arochem-nawab-saheb-night-london-kala-bhoot-combo-floral-attar/p/itmejh8hthqphnwa?pid=ATTEJH8HAKEMTW5A,Arochem,true,true,,67,50.0
AROCHEM ATTAR FUL ATTAR- 2ML Floral Attar(Motia/Jasmin),399.0,399.0,111.0,http://www.flipkart.com/arochem-attar-ful-attar-2ml-floral/p/itmf7d3hdrgfbhse?pid=ATTF7D3HMYV9GFYD,AROCHEM,true,true,,64,0.0
Al Nuaim BROWN MIRAGE Floral Attar(Woody),395.0,395.0,250.0,http://www.flipkart.com/al-nuaim-brown-mirage-floral-attar/p/itmf879gvg25h8eg?pid=ATTF879G4RYTZRPX,Al Nuaim,true,true,,25,0.0
Arochem ATTARFULL Floral Attar(Floral),299.0,299.0,90.0,http://www.flipkart.com/arochem-attarfull-floral-attar/p/itmf76puhytj8rbp?pid=ATTF76PURETHBVUR,Arochem,true,true,,66,65.0
Imago Dehn el oud dd Floral Attar(Dehn el oud),899.0,899.0,540.0,http://www.flipkart.com/imago-dehn-el-oud-dd-floral-attar/p/itmeqwy6mzgxufwg?pid=ATTEQWXYUSGDHZRV,Imago,true,true,,47,58.0
EMIRATES Black Floral Attar LONG LASTING PACK OF 2 PC Floral Attar(Floral),499.0,499.0,205.0,http://www.flipkart.com/emirates-black-floral-attar-long-lasting-pack-2-pc/p/itmf4wh5upnuxkgb?pid=ATTF4WH5KFBWQVTD,EMIRATES,true,true,,57,55.0
Madni Perfumes Oud White Economic Series Concentrated Attar / Ittar Herbal Attar(Oud (agarwood)),300.0,300.0,300.0,http://www.flipkart.com/madni-perfumes-oud-white-economic-series-concentrated-attar-ittar-herbal/p/itmf2udmxfxmd2sj?pid=ATTF2TRAJVWA76XA,Madni Perfumes,true,true,,30,58.0
Arochem ARO CHARMING Herbal Attar(Musk Arabia),499.0,499.0,120.0,http://www.flipkart.com/arochem-aro-charming-herbal-attar/p/itme9ghpgpnpkkzv?pid=ATTE9GHZNGZZCVEX,Arochem,true,true,,74,50.0
Arochem Real rose Aura Combo Floral Attar(Amber),395.0,395.0,304.0,http://www.flipkart.com/arochem-real-rose-aura-combo-floral-attar/p/itmejh8h6seendmf?pid=ATTEJH8HWNRFDAJT,Arochem,true,true,,66,50.0
Madni Perfumes Oud Shamiyana Economic Series Concentrated Attar / Ittar Herbal Attar(Oud (agarwood)),336.0,336.0,259.0,http://www.flipkart.com/madni-perfumes-oud-shamiyana-economic-series-concentrated-attar-ittar-herbal/p/itmf2udme8xbauaq?pid=ATTF2TRAJHHXY4DA,Madni Perfumes,true,true,,53,60.0
Rasasi Maisam Floral Attar(Musk),2199.0,2199.0,1793.0,http://www.flipkart.com/rasasi-maisam-floral-attar/p/itmemvyrbanbtngz?pid=ATTEMVYRZBWMWJYZ,Rasasi,true,true,,20,0.0
Nemat ATTAR FIRAQ 8 ML Floral Attar(Floral),799.0,799.0,240.0,http://www.flipkart.com/nemat-attar-firaq-8-ml-floral/p/itmf7sbkcuavd7n9?pid=ATTF7SBK6QTCBNHB,Nemat,true,true,,56,0.0
Nemat ATTAR OUD -8 ML Herbal Attar(Oud (agarwood)),699.0,699.0,227.0,http://www.flipkart.com/nemat-attar-oud-8-ml-herbal/p/itmf78fzrydunq2p?pid=ATTF78FZ7THPBSD2,Nemat,true,true,,64,60.0
Arochem blue star1 Floral Attar(Sandalwood),301.0,301.0,232.0,http://www.flipkart.com/arochem-blue-star1-floral-attar/p/itmejg33uvhwxytp?pid=ATTEJG33RPX4VNSR,Arochem,true,true,,56,50.0
arochem Set of 2 24 Carat And Aro Magnet Attar Floral Attar(Amber),699.0,699.0,210.0,http://www.flipkart.com/arochem-set-2-24-carat-aro-magnet-attar-floral/p/itmf6fjagumzkgqg?pid=ATTF6FJAKBGTSMQ5,arochem,true,true,,70,58.0
Arochem Millennium Lovender Combo Floral Attar(Rose),395.0,395.0,304.0,http://www.flipkart.com/arochem-millennium-lovender-combo-floral-attar/p/itmendfxmy9fsgqj?pid=ATTENDFX6VQHFJGY,Arochem,true,true,,66,50.0
Arochem marhabaa1 Floral Attar(Floral),299.0,299.0,279.0,http://www.flipkart.com/arochem-marhabaa1-floral-attar/p/itmejg33k59saytr?pid=ATTEJG33KDXN3JFG,Arochem,true,true,,63,65.0
Arochem Aro Cigar Aro Magnet Combo Floral Attar(Floral),699.0,699.0,195.0,http://www.flipkart.com/arochem-aro-cigar-magnet-combo-floral-attar/p/itmejgfhnprkvcbm?pid=ATTEJGFHHTNNTWMX,Arochem,true,true,,72,50.0
EMIRATES Aseel Floral Attar LONG LASTING PACK OF 2 PC Floral Attar(Floral),499.0,499.0,259.0,http://www.flipkart.com/emirates-aseel-floral-attar-long-lasting-pack-2-pc/p/itmf4wkrchh5fg5y?pid=ATTF4WKR6TVMJYHC,EMIRATES,true,true,,60,55.0
Almas Sparkle Pocket Perfume. Floral Attar(Agarwood),290.0,290.0,230.0,http://www.flipkart.com/almas-sparkle-pocket-perfume-floral-attar/p/itmet7er6eefdst5?pid=ATTET7ERNHV6X5CG,Almas,true,true,,57,29.0
Almas Deeds long lasting attar Floral Attar(Floral),299.0,299.0,199.0,http://www.flipkart.com/almas-deeds-long-lasting-attar-floral/p/itmf3ya53btyhfhy?pid=ATTF3YA5W8FVC7XF,Almas,true,true,,77,52.0
Arochem Kala Bhoot Attar 2ML Floral Attar(Floral),399.0,399.0,115.0,http://www.flipkart.com/arochem-kala-bhoot-attar-2ml-floral/p/itmf7d6s8wyhtffw?pid=ATTF7D6SJWMZZFZ3,Arochem,true,true,,62,65.0
Arochem Diva Aura Combo Floral Attar(Floral),395.0,395.0,304.0,http://www.flipkart.com/arochem-diva-aura-combo-floral-attar/p/itmejh8hj67vaxga?pid=ATTEJH8HKQUZTZ7A,Arochem,true,true,,69,50.0
Arochem SUKHAD Herbal Attar(Musk Arabia),495.0,495.0,180.0,http://www.flipkart.com/arochem-sukhad-herbal-attar/p/itme9ghphn5mha4h?pid=ATTE9GHPX9TCFYV4,Arochem,true,true,,67,40.0
Arochem Ice blue Mahek Ae Kasturi Combo Floral Attar(Sandalwood),699.0,699.0,232.0,http://www.flipkart.com/arochem-ice-blue-mahek-ae-kasturi-combo-floral-attar/p/itmendewhyarsdzt?pid=ATTENDEWG7QBGK6D,Arochem,true,true,,69,50.0
EMIRATES Royale Blue Floral Attar LONG LASTING PACK OF 2 PC Floral Attar(Floral),494.0,494.0,229.0,http://www.flipkart.com/emirates-royale-blue-floral-attar-long-lasting-pack-2-pc/p/itmf4wf9aggvjga6?pid=ATTF4WF9DVTYZXZF,EMIRATES,true,true,,57,55.0
Al Nuaim Kashmiri Oudh 25 ML Floral Attar(Floral),499.0,499.0,422.0,http://www.flipkart.com/al-nuaim-kashmiri-oudh-25-ml-floral-attar/p/itmfasugpmbkdpdd?pid=ATTFASUGY8E7TSST,Al Nuaim,true,true,,11,55.0
Madni Perfumes Rashiqa Economic Series Concentrated Attar / Ittar Herbal Attar(Blue Lotus),300.0,300.0,300.0,http://www.flipkart.com/madni-perfumes-rashiqa-economic-series-concentrated-attar-ittar-herbal/p/itmf2udmkbwctbcu?pid=ATTF2TRA3YHBJNDR,Madni Perfumes,true,true,,53,60.0
nemat ATTAR OUD 3 ML PACK OF 2 Herbal Attar(Oud (agarwood)),200.0,200.0,112.0,http://www.flipkart.com/nemat-attar-oud-3-ml-pack-2-herbal/p/itmf7s8ynkgzvm7x?pid=ATTF7S8YXFFSFPXD,nemat,true,true,,64,65.0
Arochem Blue Star Attar- 2 ML Floral Attar(Floral),399.0,399.0,77.0,http://www.flipkart.com/arochem-blue-star-attar-2-ml-floral-attar/p/itmf7cf84hr6c69q?pid=ATTF7CF8ZZJG7MSJ,Arochem,true,true,,62,65.0
Arochem Deewan ae khas Ethena Diva Aura Combo Floral Attar(Musk),999.0,999.0,395.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-diva-aura-combo-floral-attar/p/itmejh8msnnryjfh?pid=ATTEJH8MWN5QKY5C,Arochem,true,true,,60,50.0
Rasasi ROMANCE 15 ML Floral Attar(Fruity),899.0,899.0,849.0,http://www.flipkart.com/rasasi-romance-15-ml-floral-attar/p/itmf7ujgyvxmfyhx?pid=ATTF7UJGUDPV9ZVH,Rasasi,true,true,,48,0.0
Arochem Nawab saheb marhabaa Millennium Combo Floral Attar(Rose),999.0,999.0,350.0,http://www.flipkart.com/arochem-nawab-saheb-marhabaa-millennium-combo-floral-attar/p/itmejgfsxyycbyuq?pid=ATTEJGFSR4FYA8RH,Arochem,true,true,,67,50.0
Arochem Ethena + Diva Herbal Attar(Musk),744.0,744.0,190.0,http://www.flipkart.com/arochem-ethena-diva-herbal-attar/p/itmemzmptpgsxjth?pid=ATTEMZMPXTR7PSYS,Arochem,true,true,,75,0.0
Arochem Nawab saheb Sweet Love Fantasia Combo Floral Attar(Sandalwood),899.0,899.0,374.0,http://www.flipkart.com/arochem-nawab-saheb-sweet-love-fantasia-combo-floral-attar/p/itmejgfz6qmhzkfa?pid=ATTEJGFZPHRBZ8YH,Arochem,true,true,,66,0.0
Arochem Deewan ae khas Ethena Fantasia Aura Combo Floral Attar(Floral),999.0,999.0,395.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-fantasia-aura-combo-floral-attar/p/itmejh8mn6jf5jaz?pid=ATTEJH8MBNHZYFHG,Arochem,true,true,,60,50.0
Arochem Deewan ae khas Ethena Combo Floral Attar(Floral),395.0,395.0,304.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-combo-floral-attar/p/itmejgfhambgvrtq?pid=ATTEJGFHNAFZDM6C,Arochem,true,true,,64,0.0
RimZim FIRDOST Herbal Attar(Jannat ul Firdaus),150.0,150.0,150.0,http://www.flipkart.com/rimzim-firdost-herbal-attar/p/itmf3tfnw2bzbfar?pid=ATTF3Z5ZHAHBCURH,RimZim,true,true,,33,65.0
Arochem Aro PDS Aro romance Lovender Combo Floral Attar(Rose),699.0,699.0,271.0,http://www.flipkart.com/arochem-aro-pds-romance-lovender-combo-floral-attar/p/itmendewb9wh7d7g?pid=ATTENDEWZVFZZGHH,Arochem,true,true,,56,50.0
Arochem Fantasia Green musk Kala Bhoot Combo Floral Attar(Amber),534.0,534.0,411.0,http://www.flipkart.com/arochem-fantasia-green-musk-kala-bhoot-combo-floral-attar/p/itmejh8haajfkdp7?pid=ATTEJH8HTEGVH9CZ,Arochem,true,true,,67,50.0
Arochem Charming Girl Lovender Combo Floral Attar(Musk),395.0,395.0,304.0,http://www.flipkart.com/arochem-charming-girl-lovender-combo-floral-attar/p/itmend9qmyx4tghj?pid=ATTEND9ZHKC4DPNK,Arochem,true,true,,64,50.0
Al Nuaim Makkah Floral Attar(Musk),189.0,189.0,132.0,http://www.flipkart.com/al-nuaim-makkah-floral-attar/p/itmf7a6y7yyeavez?pid=ATTF7A6YPBPYZMGG,Al Nuaim,true,true,,52,65.0
EMIRATES Black Oud Floral Attar LONG LASTING PACK OF 2 PC Floral Attar(Floral),494.0,494.0,287.0,http://www.flipkart.com/emirates-black-oud-floral-attar-long-lasting-pack-2-pc/p/itmf4wht5hhzmg98?pid=ATTF4WHTNZ8G75MS,EMIRATES,true,true,,58,55.0
Arochem Love me marhabaa Kala Bhoot Combo Floral Attar(Sandalwood),999.0,999.0,400.0,http://www.flipkart.com/arochem-love-me-marhabaa-kala-bhoot-combo-floral-attar/p/itmejh8htcgwkgxw?pid=ATTEJH8HWZWSRWQW,Arochem,true,true,,67,50.0
Al Nuaim BAKHOOR Attar-3 ML Herbal Attar(Floral),499.0,499.0,200.0,http://www.flipkart.com/al-nuaim-bakhoor-attar-3-ml-herbal-attar/p/itmf7cqcbuqmgsvs?pid=ATTF7CQCRJN5AE6J,Al Nuaim,true,true,,77,55.0
Arochem Romeo Ruh khus Real rose Kala Bhoot Combo Floral Attar(Rose),785.0,785.0,604.0,http://www.flipkart.com/arochem-romeo-ruh-khus-real-rose-kala-bhoot-combo-floral-attar/p/itmejh8gmdu3qep5?pid=ATTEJH8GWNUH2HR6,Arochem,true,true,,52,50.0
Arochem Marhabaa Herbal Attar(Blends (mukhallat)),399.0,399.0,115.0,http://www.flipkart.com/arochem-marhabaa-herbal-attar/p/itmegw36gfvm8gud?pid=ATTEGW36BRMQ7NH9,Arochem,true,true,,72,65.0
Al Nuaim Open Black Attar Spray 1200 Shots Floral Attar(Floral),299.0,299.0,222.0,http://www.flipkart.com/al-nuaim-open-black-attar-spray-1200-shots-floral/p/itmf7dyjffkycb9d?pid=ATTF7DYJ9RGHCYPA,Al Nuaim,true,true,,40,55.0
Arochem Fantasia Strong pocket Perfume. Floral Attar(Oud (agarwood)),600.0,600.0,225.0,http://www.flipkart.com/arochem-fantasia-strong-pocket-perfume-floral-attar/p/itmet7erar6dwwgr?pid=ATTET7ERNJQVGJCN,Arochem,true,true,,69,65.0
RimZim Oudh Herbal Attar(Dehn el oud),180.0,180.0,154.0,http://www.flipkart.com/rimzim-oudh-herbal-attar/p/itmf3tfnzhyspste?pid=ATTF3ZHC4C8P9VZ9,RimZim,true,true,,27,65.0
Arochem Real rose Black Jack Combo Floral Attar(Amber),395.0,395.0,304.0,http://www.flipkart.com/arochem-real-rose-black-jack-combo-floral-attar/p/itmendfascsdhmht?pid=ATTENDFADKYGW5TA,Arochem,true,true,,61,65.0
Arochem Aro Charming special Floral Attar(Rose),299.0,299.0,279.0,http://www.flipkart.com/arochem-aro-charming-special-floral-attar/p/itmev8z7bs8zzdyj?pid=ATTEV8Z7HEPG3AB9,Arochem,true,true,,49,29.0
Arochem Sukhad Sweet Love Sufiyaana Combo Floral Attar(Sandalwood),999.0,999.0,374.0,http://www.flipkart.com/arochem-sukhad-sweet-love-sufiyaana-combo-floral-attar/p/itmejgfszdyqzw3z?pid=ATTEJGFSZCWGGFPW,Arochem,true,true,,70,50.0
Arochem Blue star Butt mogra Combo Floral Attar(Amber),395.0,395.0,304.0,http://www.flipkart.com/arochem-blue-star-butt-mogra-combo-floral-attar/p/itmejgfhebh3tgkh?pid=ATTEJGFHVNDRTUYX,Arochem,true,true,,71,58.0
Rockinclay 194906 Floral Attar(Floral),299.0,299.0,199.0,http://www.flipkart.com/rockinclay-194906-floral-attar/p/itmeg64uxnj2gjyj?pid=ATTEG64UAXNNSHX9,Rockinclay,true,true,,40,0.0
Lomani Lomani Gift Set(Set of 2),999.0,999.0,817.0,http://www.flipkart.com/lomani-gift-set/p/itmefjheanh7jtdw?pid=CAGEFJHEYQE7WAYW,Lomani,true,true,,12,80.0
Lomani Lomani Gift Set(Set of 2),999.0,999.0,817.0,http://www.flipkart.com/lomani-gift-set/p/itmefjheanh7jtdw?pid=CAGEFJHEBJ2JEHZV,Lomani,true,true,,10,0.0
Zia ROOH GULAB & KESAR CHANDAN Special Malaysian Edition Floral Attar(Rose),770.0,770.0,310.0,http://www.flipkart.com/zia-rooh-gulab-kesar-chandan-special-malaysian-floral-attar/p/itmfdm8wvggkmsjp?pid=ATTFDHDMZ7R3DW4Q,Zia,true,true,,57,29.0
Al Nuaim AL NUAIM WHITE OUDH (PACK OFF 2) Floral Attar(Musk),600.0,600.0,598.0,http://www.flipkart.com/al-nuaim-white-oudh-pack-off-2-floral-attar/p/itmfdz9hrsdzztwk?pid=ATTFDNHNMJ826PB6,Al Nuaim,true,true,,26,66.0
Al Nuaim AL NUAIM BLUE WAVE (PACK OFF 2) Floral Attar(Musk),596.0,596.0,490.0,http://www.flipkart.com/al-nuaim-blue-wave-pack-off-2-floral-attar/p/itmfdzg22dxmjbrx?pid=ATTFDNJKPHZWDYQH,Al Nuaim,true,true,,34,55.0
Al Nuaim AL NUAIM BLUE LADY (PACK OFF 2) Floral Attar(Musk),498.0,498.0,375.0,http://www.flipkart.com/al-nuaim-blue-lady-pack-off-2-floral-attar/p/itmfdntfu9jatfrh?pid=ATTFDNTFP64NAPWT,Al Nuaim,true,true,,34,55.0
Al Nuaim AL NUAIM CUTE GIRL (PACK OFF 2) Floral Attar(Musk),600.0,600.0,538.0,http://www.flipkart.com/al-nuaim-cute-girl-pack-off-2-floral-attar/p/itmfdznfqnabht75?pid=ATTFDNHJZAPZHFAG,Al Nuaim,true,true,,25,55.0
Al Nuaim AL NUAIM WHITE MUSK (PACK OFF 2) Floral Attar(Musk),600.0,600.0,339.0,http://www.flipkart.com/al-nuaim-white-musk-pack-off-2-floral-attar/p/itmfdzn2fzvfykn3?pid=ATTFDNJ9UCGBBQHV,Al Nuaim,true,true,,33,55.0
Zia ZORRO & ATTARFUL JASMINE Special Malaysian Edition Floral Attar(Davana),770.0,770.0,299.0,http://www.flipkart.com/zia-zorro-attarful-jasmine-special-malaysian-floral-attar/p/itmfdpf67jbecch4?pid=ATTFDNQH7DZRTGN7,Zia,true,true,,57,29.0
Al Nuaim na Floral Attar(Musk),600.0,600.0,450.0,http://www.flipkart.com/al-nuaim-na-floral-attar/p/itmfdpvzxbcpfagp?pid=ATTFDPVZHHQUSTEB,Al Nuaim,true,true,,33,55.0
Rasasi Attar Al Mubakhar Concentrated Oil Attar 20ml Floral Attar(Shamana),1999.0,1999.0,1089.0,http://www.flipkart.com/rasasi-attar-al-mubakhar-concentrated-oil-20ml-floral/p/itmfdvzczggujhug?pid=ATTFDVFGDE5VDUWX,Rasasi,true,true,,50,65.0
Al Nuaim FIGO BLACK LONG LASTING PERFUME SPRAY FREE FROM ALCOHOL Floral Attar(Floral),260.0,260.0,260.0,http://www.flipkart.com/al-nuaim-figo-black-long-lasting-perfume-spray-free-alcohol-floral-attar/p/itmfe68kjhhadjdj?pid=ATTFE5GQGSAGP6NP,Al Nuaim,true,true,,27,0.0
RimZim 200 Floral Attar(Citrus),750.0,750.0,600.0,http://www.flipkart.com/rimzim-200-floral-attar/p/itmfe6mwbhvnxdyx?pid=ATTFE6C9FBGWWEHE,RimZim,true,true,,33,62.0
